id,name,symbol,quote.GBP.price,quote.GBP.volume_24h,quote.GBP.volume_change_24h,quote.GBP.percent_change_1h,quote.GBP.percent_change_24h,quote.GBP.percent_change_7d,quote.GBP.percent_change_30d,quote.GBP.percent_change_60d,quote.GBP.percent_change_90d,timestamp
825,Tether USDt,USDT,0.807586862,13848403149,-5.7673,-0.030813,0.0319152,0.04368664,0.14956066,0.02695848,0.03569365,01:01.7
1839,BNB,BNB,173.1725539,489932465.9,68.9735,0.14561659,0.97648032,-0.29463347,-4.63107227,-10.27589052,-13.25729251,01:01.7
52,XRP,XRP,0.404009105,494712799.4,-32.8867,0.08735883,1.2026409,-0.78950831,-13.17162392,-33.31313512,1.40029905,01:01.7
3408,USD Coin,USDC,0.807528678,1724936313,-19.0142,-0.03152466,0.01536022,-0.0045459,0.01574496,0.03150204,-0.00846856,01:01.7
2010,Cardano,ADA,0.202082958,89764525.05,-1.185,0.05724923,1.06050008,-1.57518839,-7.06373364,-17.35050643,-6.7805056,01:01.7
74,Dogecoin,DOGE,0.050234377,131410544.3,4.7255,-0.03967391,0.27290426,-2.16471221,-4.80322384,-8.33956603,-1.21619089,01:01.7
5426,Solana,SOL,15.35458994,153633766.7,2.2822,0.04717458,0.75153907,-2.68555128,-17.22789659,-25.11229823,20.62571564,01:01.7
11419,Toncoin,TON,1.809141382,68571265.71,123.2062,2.10176558,13.29884167,25.25530747,61.87321855,62.22176151,58.19330234,01:01.7
1958,TRON,TRX,0.067613564,125222408.5,-20.2038,0.05176324,-0.13384846,5.94625792,12.26016366,5.62543219,18.56362938,01:01.7
4943,Dai,DAI,0.807484792,64484544.79,1.9368,0.02644583,-0.02418957,-0.00743299,0.15567163,0.12253547,-0.02076084,01:01.7
6636,Polkadot,DOT,3.352473336,70961328.68,-7.15,-0.23038457,0.83302791,-2.44606818,-11.34861494,-19.34183703,-9.67076955,01:01.7
3890,Polygon,MATIC,0.426270167,158449192.3,3.2947,0.13689206,1.44911418,-2.47030375,-12.04445711,-28.57530189,-14.3390182,01:01.7
2,Litecoin,LTC,52.26168831,208317169.6,3.7714,0.13233672,0.21250915,2.53852546,-12.09063822,-28.50358806,-17.38502628,01:01.7
1,Bitcoin,BTC,21429.90573,7329188528,-18.2278,0.0777632,0.61827399,2.50230726,-4.87419507,-10.66499833,-0.26069194,01:36.5
1027,Ethereum,ETH,1321.577993,3018428734,-4.9577,0.09911291,0.87037936,0.10287005,-5.86903772,-13.17374994,-6.14029639,01:36.5
825,Tether USDt,USDT,0.807811835,13845840826,-5.7822,0.00091742,0.0590478,0.07392033,0.1771183,0.03847013,0.08123149,01:36.5
1839,BNB,BNB,173.1929492,489904747.9,69.0369,0.17674685,0.98014345,-0.28490477,-4.64772944,-10.2696984,-13.25402071,01:36.5
52,XRP,XRP,0.404001879,494751462.8,-32.8773,0.09789567,1.1953859,-0.78056951,-13.1840924,-33.31328882,1.38737028,01:36.5
3408,USD Coin,USDC,0.807746769,1724866795,-18.9468,0.01141958,0.04293167,0.02418608,0.03686546,0.04135037,0.04802704,01:36.5
2010,Cardano,ADA,0.202093281,89754502.56,-1.184,0.07364828,1.06402354,-1.56459548,-7.08791762,-17.32219031,-6.76383464,01:36.5
74,Dogecoin,DOGE,0.050237417,131392005,4.7049,-0.01532131,0.27485838,-2.15142361,-4.82488701,-8.32824928,-1.2194937,01:36.5
5426,Solana,SOL,15.35775249,153579624.6,2.2506,0.08665723,0.7687615,-2.65676218,-17.27116247,-25.06292737,20.66153433,01:36.5
11419,Toncoin,TON,1.808915358,68604142.58,123.3733,2.05390734,13.31134741,25.25711037,61.76268089,62.21227925,58.19738486,01:36.5
1958,TRON,TRX,0.067609034,125219638.1,-20.1976,0.06310982,-0.14837475,5.94031064,12.24112051,5.62189649,18.55313616,01:36.5
4943,Dai,DAI,0.807493138,64486505.27,1.9411,0.03210717,-0.01974529,-0.00142594,0.12251151,0.12613289,-0.01684938,01:36.5
6636,Polkadot,DOT,3.352607339,70948521.78,-7.1578,-0.20243811,0.84292034,-2.4398422,-11.36961693,-19.32206786,-9.66988274,01:36.5
3890,Polygon,MATIC,0.426285011,158431062.9,3.2944,0.14557654,1.44595749,-2.45700755,-12.06369666,-28.56047413,-14.34748591,01:36.5
2,Litecoin,LTC,52.27674035,208325530.6,3.7532,0.18047659,0.22205086,2.57022778,-12.08240905,-28.47124941,-17.36807917,01:36.5
1,Bitcoin,BTC,21427.87564,7308519418,-18.3617,0.08857147,0.64367373,2.4939471,-4.93255972,-10.65186189,-0.28009116,03:08.0
1027,Ethereum,ETH,1321.365473,3011680207,-4.8686,0.10733232,0.88578555,0.0901946,-5.88566586,-13.18226267,-6.20280374,03:08.0
825,Tether USDt,USDT,0.807646616,13829653178,-5.8746,0.00480395,0.02942229,0.05202484,0.16299532,0.03324803,0.04819012,03:08.0
1839,BNB,BNB,173.2199944,490071962,68.9878,0.21170585,1.0039132,-0.26754168,-4.69223915,-10.23479308,-13.26897097,03:08.0
52,XRP,XRP,0.404032214,493225699.9,-33.0496,0.14818238,1.19213857,-0.74701868,-13.17551401,-33.28306223,1.34992826,03:08.0
3408,USD Coin,USDC,0.807605352,1721516909,-18.9197,0.01241915,0.01784531,0.00077119,0.03404593,0.03293509,0.000639,03:08.0
2010,Cardano,ADA,0.202090104,89470369.89,-1.4388,0.08846286,1.04253053,-1.54230504,-7.13263451,-17.30485856,-6.7706481,03:08.0
74,Dogecoin,DOGE,0.0502456,131007060,4.6621,0.03328783,0.28305609,-2.11322306,-4.83393405,-8.27675571,-1.23573491,03:08.0
5426,Solana,SOL,15.35936067,153152950.1,2.1573,0.17885503,0.77423022,-2.61649338,-17.39809857,-25.00116513,20.64645462,03:08.0
11419,Toncoin,TON,1.819111395,68899922.92,127.1951,2.55859582,13.953821,26.01213655,62.61263044,63.11231938,58.7642985,03:08.0
1958,TRON,TRX,0.067588396,125054394.1,-20.1453,0.05492505,-0.18314667,5.89761161,12.19109534,5.65129195,18.47659146,03:08.0
4943,Dai,DAI,0.807483384,64481513.9,2.3199,0.02100413,3.44E-05,0.00163311,0.13721474,0.13307995,-0.02015704,03:08.0
6636,Polkadot,DOT,3.352530731,70796762.31,-7.2039,-0.15710221,0.87449716,-2.45133784,-11.4695285,-19.26791036,-9.6992308,03:08.0
3890,Polygon,MATIC,0.426328731,158364795.8,3.6228,0.17174783,1.43308198,-2.42715251,-12.11492046,-28.54467956,-14.41564665,03:08.0
2,Litecoin,LTC,52.30994729,207843588.3,3.5506,0.33056309,0.22864732,2.62446311,-12.06649579,-28.37205211,-17.34327425,03:08.0
1,Bitcoin,BTC,21426.20913,7297330660,-18.3863,0.08172411,0.64406377,2.48325879,-4.96150248,-10.60356912,-0.33450382,04:28.4
1027,Ethereum,ETH,1321.335577,3008273442,-4.8704,0.11433903,0.89445317,0.08219024,-5.84823632,-13.14796738,-6.2422557,04:28.4
825,Tether USDt,USDT,0.807614969,13825069009,-5.8718,0.00018642,0.03014855,0.04129567,0.14684198,0.03625636,0.03652928,04:28.4
1839,BNB,BNB,173.2094809,490093973.2,69.0088,0.22100392,1.00037334,-0.2776948,-4.70090914,-10.22178313,-13.27309502,04:28.4
52,XRP,XRP,0.404053042,493154463.4,-33.0137,0.15924622,1.19694701,-0.74465024,-13.18119295,-33.26642869,1.35741135,04:28.4
3408,USD Coin,USDC,0.807559074,1721358193,-18.836,-0.00241861,0.01312491,-0.00812535,0.00644498,0.02555633,0.00502063,04:28.4
2010,Cardano,ADA,0.202057485,89273855.62,-1.5187,0.08263557,1.03005756,-1.55888794,-7.16768196,-17.32321711,-6.7896697,04:28.4
74,Dogecoin,DOGE,0.050242337,130238396.9,5.7084,0.03395715,0.30162705,-2.11648912,-4.8611176,-8.26796173,-1.24703415,04:28.4
5426,Solana,SOL,15.35629463,151794273.6,1.5294,0.17446749,0.76106911,-2.63426314,-17.41300094,-24.99095168,20.59295764,04:28.4
11419,Toncoin,TON,1.819643818,68919974.69,127.9327,2.55559341,13.98747751,26.02685069,62.83916887,63.17790602,58.87240545,04:28.4
1958,TRON,TRX,0.067580357,125020367.8,-20.1507,0.04332612,-0.19584936,5.88406562,12.17685415,5.64533335,18.46522268,04:28.4
4943,Dai,DAI,0.807419168,64453518.68,2.287,0.01227125,-0.01373948,-0.01484977,0.08002584,0.12119079,-0.02847399,04:28.4
6636,Polkadot,DOT,3.351964217,70789060.23,-7.1836,-0.15752339,0.8601249,-2.4653118,-11.49601955,-19.26837142,-9.72644585,04:28.4
3890,Polygon,MATIC,0.426291283,158288064.1,3.6139,0.16811543,1.43383789,-2.43604607,-12.12554218,-28.55102938,-14.45321727,04:28.4
2,Litecoin,LTC,52.31204523,207673853.8,3.6788,0.34834877,0.22792565,2.62526325,-12.07873772,-28.36034662,-17.33994941,04:28.4
1,Bitcoin,BTC,21426.20913,7297330660,-18.3863,0.08172411,0.64406377,2.48325879,-4.96150248,-10.60356912,-0.33450382,04:31.7
1027,Ethereum,ETH,1321.335577,3008273442,-4.8704,0.11433903,0.89445317,0.08219024,-5.84823632,-13.14796738,-6.2422557,04:31.7
825,Tether USDt,USDT,0.807614969,13825069009,-5.8718,0.00018642,0.03014855,0.04129567,0.14684198,0.03625636,0.03652928,04:31.7
1839,BNB,BNB,173.2094809,490093973.2,69.0088,0.22100392,1.00037334,-0.2776948,-4.70090914,-10.22178313,-13.27309502,04:31.7
52,XRP,XRP,0.404053042,493154463.4,-33.0137,0.15924622,1.19694701,-0.74465024,-13.18119295,-33.26642869,1.35741135,04:31.7
3408,USD Coin,USDC,0.807559074,1721358193,-18.836,-0.00241861,0.01312491,-0.00812535,0.00644498,0.02555633,0.00502063,04:31.7
2010,Cardano,ADA,0.202057485,89273855.62,-1.5187,0.08263557,1.03005756,-1.55888794,-7.16768196,-17.32321711,-6.7896697,04:31.7
74,Dogecoin,DOGE,0.050242337,130238396.9,5.7084,0.03395715,0.30162705,-2.11648912,-4.8611176,-8.26796173,-1.24703415,04:31.7
5426,Solana,SOL,15.35629463,151794273.6,1.5294,0.17446749,0.76106911,-2.63426314,-17.41300094,-24.99095168,20.59295764,04:31.7
11419,Toncoin,TON,1.819643818,68919974.69,127.9327,2.55559341,13.98747751,26.02685069,62.83916887,63.17790602,58.87240545,04:31.7
1958,TRON,TRX,0.067580357,125020367.8,-20.1507,0.04332612,-0.19584936,5.88406562,12.17685415,5.64533335,18.46522268,04:31.7
4943,Dai,DAI,0.807419168,64453518.68,2.287,0.01227125,-0.01373948,-0.01484977,0.08002584,0.12119079,-0.02847399,04:31.7
6636,Polkadot,DOT,3.351964217,70789060.23,-7.1836,-0.15752339,0.8601249,-2.4653118,-11.49601955,-19.26837142,-9.72644585,04:31.7
3890,Polygon,MATIC,0.426291283,158288064.1,3.6139,0.16811543,1.43383789,-2.43604607,-12.12554218,-28.55102938,-14.45321727,04:31.7
2,Litecoin,LTC,52.31204523,207673853.8,3.6788,0.34834877,0.22792565,2.62526325,-12.07873772,-28.36034662,-17.33994941,04:31.7
1,Bitcoin,BTC,21426.20913,7297330660,-18.3863,0.08172411,0.64406377,2.48325879,-4.96150248,-10.60356912,-0.33450382,04:34.6
1027,Ethereum,ETH,1321.335577,3008273442,-4.8704,0.11433903,0.89445317,0.08219024,-5.84823632,-13.14796738,-6.2422557,04:34.6
825,Tether USDt,USDT,0.807614969,13825069009,-5.8718,0.00018642,0.03014855,0.04129567,0.14684198,0.03625636,0.03652928,04:34.6
1839,BNB,BNB,173.2094809,490093973.2,69.0088,0.22100392,1.00037334,-0.2776948,-4.70090914,-10.22178313,-13.27309502,04:34.6
52,XRP,XRP,0.404053042,493154463.4,-33.0137,0.15924622,1.19694701,-0.74465024,-13.18119295,-33.26642869,1.35741135,04:34.6
3408,USD Coin,USDC,0.807559074,1721358193,-18.836,-0.00241861,0.01312491,-0.00812535,0.00644498,0.02555633,0.00502063,04:34.6
2010,Cardano,ADA,0.202057485,89273855.62,-1.5187,0.08263557,1.03005756,-1.55888794,-7.16768196,-17.32321711,-6.7896697,04:34.6
74,Dogecoin,DOGE,0.050242337,130238396.9,5.7084,0.03395715,0.30162705,-2.11648912,-4.8611176,-8.26796173,-1.24703415,04:34.6
5426,Solana,SOL,15.35629463,151794273.6,1.5294,0.17446749,0.76106911,-2.63426314,-17.41300094,-24.99095168,20.59295764,04:34.6
11419,Toncoin,TON,1.819643818,68919974.69,127.9327,2.55559341,13.98747751,26.02685069,62.83916887,63.17790602,58.87240545,04:34.6
1958,TRON,TRX,0.067580357,125020367.8,-20.1507,0.04332612,-0.19584936,5.88406562,12.17685415,5.64533335,18.46522268,04:34.6
4943,Dai,DAI,0.807419168,64453518.68,2.287,0.01227125,-0.01373948,-0.01484977,0.08002584,0.12119079,-0.02847399,04:34.6
6636,Polkadot,DOT,3.351964217,70789060.23,-7.1836,-0.15752339,0.8601249,-2.4653118,-11.49601955,-19.26837142,-9.72644585,04:34.6
3890,Polygon,MATIC,0.426291283,158288064.1,3.6139,0.16811543,1.43383789,-2.43604607,-12.12554218,-28.55102938,-14.45321727,04:34.6
2,Litecoin,LTC,52.31204523,207673853.8,3.6788,0.34834877,0.22792565,2.62526325,-12.07873772,-28.36034662,-17.33994941,04:34.6
1,Bitcoin,BTC,21418.8498,7296560144,-18.1771,-0.006413,0.62531654,2.49652808,-5.07355075,-10.79223996,-0.2429645,17:28.4
1027,Ethereum,ETH,1321.558893,3003240104,-4.6779,0.07395884,0.94791769,0.13033931,-5.94289258,-13.2428305,-6.10469994,17:28.4
825,Tether USDt,USDT,0.807715748,13816946133,-5.7226,0.01654859,0.03219997,0.06556993,0.16384692,0.03871774,0.06866729,17:28.4
1839,BNB,BNB,173.1447463,489910816.4,69.7841,0.11031677,0.95970417,-0.28886534,-4.92907676,-10.34465641,-13.24056338,17:28.4
52,XRP,XRP,0.404365647,496589405.1,-32.386,0.23564246,1.25121297,-0.65854895,-13.25780741,-33.44280001,1.52916238,17:28.4
3408,USD Coin,USDC,0.807667572,1721853341,-18.5068,0.02134247,0.02860031,0.0231993,0.03291673,0.03970112,0.0372972,17:28.4
2010,Cardano,ADA,0.201881611,89095220.14,-1.5967,-0.05703173,0.98620661,-1.60830251,-7.52296293,-17.48367755,-6.83810632,17:28.4
74,Dogecoin,DOGE,0.050184361,129922204.4,7.6259,-0.17283381,0.27844559,-2.19794042,-5.22158365,-8.5584121,-1.30594987,17:28.4
5426,Solana,SOL,15.33774489,151484216.1,1.9677,-0.01137549,0.78760966,-2.76873625,-17.71869295,-24.91622818,20.39621794,17:28.4
11419,Toncoin,TON,1.834165031,69248933.49,138.2337,3.57214759,14.81722491,26.98194336,63.87259514,64.26965261,60.07141874,17:28.4
1958,TRON,TRX,0.067718938,126100491.7,-19.019,0.14516914,-0.04489231,6.10040625,12.27744713,5.85188623,18.79469155,17:28.4
4943,Dai,DAI,0.807416924,64464080.67,2.5683,0.01220406,-0.0280865,-0.0082045,0.05339736,0.10026129,-0.00449488,17:28.4
6636,Polkadot,DOT,3.348072582,70601490.54,-7.2337,-0.3281802,0.73426458,-2.57510867,-11.92219946,-19.37002188,-9.83793489,17:28.4
3890,Polygon,MATIC,0.425849083,158961418.9,4.1243,0.03702394,1.35824037,-2.55418272,-12.52714761,-28.75209059,-14.48028505,17:28.4
2,Litecoin,LTC,52.24167055,206871632.3,3.2326,0.10262812,0.18216479,2.45853146,-12.61358056,-28.46542534,-17.4677326,17:28.4
1,Bitcoin,BTC,21418.8498,7296560144,-18.1771,-0.006413,0.62531654,2.49652808,-5.07355075,-10.79223996,-0.2429645,17:37.6
1027,Ethereum,ETH,1321.558893,3003240104,-4.6779,0.07395884,0.94791769,0.13033931,-5.94289258,-13.2428305,-6.10469994,17:37.6
825,Tether USDt,USDT,0.807715748,13816946133,-5.7226,0.01654859,0.03219997,0.06556993,0.16384692,0.03871774,0.06866729,17:37.6
1839,BNB,BNB,173.1447463,489910816.4,69.7841,0.11031677,0.95970417,-0.28886534,-4.92907676,-10.34465641,-13.24056338,17:37.6
52,XRP,XRP,0.404365647,496589405.1,-32.386,0.23564246,1.25121297,-0.65854895,-13.25780741,-33.44280001,1.52916238,17:37.6
3408,USD Coin,USDC,0.807667572,1721853341,-18.5068,0.02134247,0.02860031,0.0231993,0.03291673,0.03970112,0.0372972,17:37.6
2010,Cardano,ADA,0.201881611,89095220.14,-1.5967,-0.05703173,0.98620661,-1.60830251,-7.52296293,-17.48367755,-6.83810632,17:37.6
74,Dogecoin,DOGE,0.050184361,129922204.4,7.6259,-0.17283381,0.27844559,-2.19794042,-5.22158365,-8.5584121,-1.30594987,17:37.6
5426,Solana,SOL,15.33774489,151484216.1,1.9677,-0.01137549,0.78760966,-2.76873625,-17.71869295,-24.91622818,20.39621794,17:37.6
11419,Toncoin,TON,1.834165031,69248933.49,138.2337,3.57214759,14.81722491,26.98194336,63.87259514,64.26965261,60.07141874,17:37.6
1958,TRON,TRX,0.067718938,126100491.7,-19.019,0.14516914,-0.04489231,6.10040625,12.27744713,5.85188623,18.79469155,17:37.6
4943,Dai,DAI,0.807416924,64464080.67,2.5683,0.01220406,-0.0280865,-0.0082045,0.05339736,0.10026129,-0.00449488,17:37.6
6636,Polkadot,DOT,3.348072582,70601490.54,-7.2337,-0.3281802,0.73426458,-2.57510867,-11.92219946,-19.37002188,-9.83793489,17:37.6
3890,Polygon,MATIC,0.425849083,158961418.9,4.1243,0.03702394,1.35824037,-2.55418272,-12.52714761,-28.75209059,-14.48028505,17:37.6
2,Litecoin,LTC,52.24167055,206871632.3,3.2326,0.10262812,0.18216479,2.45853146,-12.61358056,-28.46542534,-17.4677326,17:37.6
1,Bitcoin,BTC,21418.8498,7296560144,-18.1771,-0.006413,0.62531654,2.49652808,-5.07355075,-10.79223996,-0.2429645,18:22.2
1027,Ethereum,ETH,1321.558893,3003240104,-4.6779,0.07395884,0.94791769,0.13033931,-5.94289258,-13.2428305,-6.10469994,18:22.2
825,Tether USDt,USDT,0.807715748,13816946133,-5.7226,0.01654859,0.03219997,0.06556993,0.16384692,0.03871774,0.06866729,18:22.2
1839,BNB,BNB,173.1447463,489910816.4,69.7841,0.11031677,0.95970417,-0.28886534,-4.92907676,-10.34465641,-13.24056338,18:22.2
52,XRP,XRP,0.404365647,496589405.1,-32.386,0.23564246,1.25121297,-0.65854895,-13.25780741,-33.44280001,1.52916238,18:22.2
3408,USD Coin,USDC,0.807667572,1721853341,-18.5068,0.02134247,0.02860031,0.0231993,0.03291673,0.03970112,0.0372972,18:22.2
2010,Cardano,ADA,0.201881611,89095220.14,-1.5967,-0.05703173,0.98620661,-1.60830251,-7.52296293,-17.48367755,-6.83810632,18:22.2
74,Dogecoin,DOGE,0.050184361,129922204.4,7.6259,-0.17283381,0.27844559,-2.19794042,-5.22158365,-8.5584121,-1.30594987,18:22.2
5426,Solana,SOL,15.33774489,151484216.1,1.9677,-0.01137549,0.78760966,-2.76873625,-17.71869295,-24.91622818,20.39621794,18:22.2
11419,Toncoin,TON,1.834165031,69248933.49,138.2337,3.57214759,14.81722491,26.98194336,63.87259514,64.26965261,60.07141874,18:22.2
1958,TRON,TRX,0.067718938,126100491.7,-19.019,0.14516914,-0.04489231,6.10040625,12.27744713,5.85188623,18.79469155,18:22.2
4943,Dai,DAI,0.807416924,64464080.67,2.5683,0.01220406,-0.0280865,-0.0082045,0.05339736,0.10026129,-0.00449488,18:22.2
6636,Polkadot,DOT,3.348072582,70601490.54,-7.2337,-0.3281802,0.73426458,-2.57510867,-11.92219946,-19.37002188,-9.83793489,18:22.2
3890,Polygon,MATIC,0.425849083,158961418.9,4.1243,0.03702394,1.35824037,-2.55418272,-12.52714761,-28.75209059,-14.48028505,18:22.2
2,Litecoin,LTC,52.24167055,206871632.3,3.2326,0.10262812,0.18216479,2.45853146,-12.61358056,-28.46542534,-17.4677326,18:22.2
1,Bitcoin,BTC,21418.8498,7296560144,-18.1771,-0.006413,0.62531654,2.49652808,-5.07355075,-10.79223996,-0.2429645,18:27.7
1027,Ethereum,ETH,1321.558893,3003240104,-4.6779,0.07395884,0.94791769,0.13033931,-5.94289258,-13.2428305,-6.10469994,18:27.7
825,Tether USDt,USDT,0.807715748,13816946133,-5.7226,0.01654859,0.03219997,0.06556993,0.16384692,0.03871774,0.06866729,18:27.7
1839,BNB,BNB,173.1447463,489910816.4,69.7841,0.11031677,0.95970417,-0.28886534,-4.92907676,-10.34465641,-13.24056338,18:27.7
52,XRP,XRP,0.404365647,496589405.1,-32.386,0.23564246,1.25121297,-0.65854895,-13.25780741,-33.44280001,1.52916238,18:27.7
3408,USD Coin,USDC,0.807667572,1721853341,-18.5068,0.02134247,0.02860031,0.0231993,0.03291673,0.03970112,0.0372972,18:27.7
2010,Cardano,ADA,0.201881611,89095220.14,-1.5967,-0.05703173,0.98620661,-1.60830251,-7.52296293,-17.48367755,-6.83810632,18:27.7
74,Dogecoin,DOGE,0.050184361,129922204.4,7.6259,-0.17283381,0.27844559,-2.19794042,-5.22158365,-8.5584121,-1.30594987,18:27.7
5426,Solana,SOL,15.33774489,151484216.1,1.9677,-0.01137549,0.78760966,-2.76873625,-17.71869295,-24.91622818,20.39621794,18:27.7
11419,Toncoin,TON,1.834165031,69248933.49,138.2337,3.57214759,14.81722491,26.98194336,63.87259514,64.26965261,60.07141874,18:27.7
1958,TRON,TRX,0.067718938,126100491.7,-19.019,0.14516914,-0.04489231,6.10040625,12.27744713,5.85188623,18.79469155,18:27.7
4943,Dai,DAI,0.807416924,64464080.67,2.5683,0.01220406,-0.0280865,-0.0082045,0.05339736,0.10026129,-0.00449488,18:27.7
6636,Polkadot,DOT,3.348072582,70601490.54,-7.2337,-0.3281802,0.73426458,-2.57510867,-11.92219946,-19.37002188,-9.83793489,18:27.7
3890,Polygon,MATIC,0.425849083,158961418.9,4.1243,0.03702394,1.35824037,-2.55418272,-12.52714761,-28.75209059,-14.48028505,18:27.7
2,Litecoin,LTC,52.24167055,206871632.3,3.2326,0.10262812,0.18216479,2.45853146,-12.61358056,-28.46542534,-17.4677326,18:27.7
1,Bitcoin,BTC,21416.5096,7292368061,-18.1543,-0.03735035,0.61053315,2.47479601,-5.15228327,-10.73414926,-0.30498609,18:33.2
1027,Ethereum,ETH,1321.497605,3001241524,-4.6187,0.04407743,0.9272974,0.13062409,-5.99677052,-13.2007349,-6.14042451,18:33.2
825,Tether USDt,USDT,0.80769053,13813751264,-5.6573,0.01151971,0.03014664,0.06363886,0.15921771,0.03001582,0.05354151,18:33.2
1839,BNB,BNB,173.1511728,489830058.5,69.9909,0.08717277,0.9644874,-0.25281751,-4.91503722,-10.2981949,-13.2020915,18:33.2
52,XRP,XRP,0.404407425,496524571.2,-32.3755,0.22556621,1.22352261,-0.63385361,-13.27929447,-33.54310046,1.5985677,18:33.2
3408,USD Coin,USDC,0.807566585,1721693763,-18.3998,0.00380252,0.01728066,0.01116885,0.0122232,0.02423864,0.01414769,18:33.2
2010,Cardano,ADA,0.201825724,88956430.47,-1.4378,-0.09258485,0.90292084,-1.58390155,-7.55521304,-17.51197194,-6.72646263,18:33.2
74,Dogecoin,DOGE,0.050184269,129948308.8,7.7987,-0.17874548,0.27650952,-2.17903969,-5.25126067,-8.55392273,-1.26899979,18:33.2
5426,Solana,SOL,15.33153592,151393379,2.2885,-0.10048181,0.77156383,-2.75590152,-17.79283598,-24.84202973,20.47617652,18:33.2
11419,Toncoin,TON,1.83178926,69255093.56,139.4383,3.34162237,14.61697626,26.82558788,63.79287618,64.04471182,59.84850761,18:33.2
1958,TRON,TRX,0.067661538,126214845.7,-18.9511,0.07101001,-0.13704797,6.00614295,12.14456908,5.75472321,18.72221555,18:33.2
4943,Dai,DAI,0.807425244,64064222.21,1.5496,-0.00059184,-0.01563739,0.00571725,0.05584135,0.11924789,0.00640319,18:33.2
6636,Polkadot,DOT,3.348182641,70573548.99,-7.2261,-0.33782686,0.75051504,-2.52031521,-12.0156407,-19.34097514,-9.77925311,18:33.2
3890,Polygon,MATIC,0.425785469,158532981.1,3.4174,0.00350028,1.349641,-2.53668907,-12.55658869,-28.75488315,-14.39619252,18:33.2
2,Litecoin,LTC,52.23529949,206450682.7,2.8041,0.05403488,0.17382574,2.48750536,-12.66583017,-28.39810231,-17.38746722,18:33.2
1,Bitcoin,BTC,21416.5096,7292368061,-18.1543,-0.03735035,0.61053315,2.47479601,-5.15228327,-10.73414926,-0.30498609,18:38.6
1027,Ethereum,ETH,1321.497605,3001241524,-4.6187,0.04407743,0.9272974,0.13062409,-5.99677052,-13.2007349,-6.14042451,18:38.6
825,Tether USDt,USDT,0.80769053,13813751264,-5.6573,0.01151971,0.03014664,0.06363886,0.15921771,0.03001582,0.05354151,18:38.6
1839,BNB,BNB,173.1511728,489830058.5,69.9909,0.08717277,0.9644874,-0.25281751,-4.91503722,-10.2981949,-13.2020915,18:38.6
52,XRP,XRP,0.404407425,496524571.2,-32.3755,0.22556621,1.22352261,-0.63385361,-13.27929447,-33.54310046,1.5985677,18:38.6
3408,USD Coin,USDC,0.807566585,1721693763,-18.3998,0.00380252,0.01728066,0.01116885,0.0122232,0.02423864,0.01414769,18:38.6
2010,Cardano,ADA,0.201825724,88956430.47,-1.4378,-0.09258485,0.90292084,-1.58390155,-7.55521304,-17.51197194,-6.72646263,18:38.6
74,Dogecoin,DOGE,0.050184269,129948308.8,7.7987,-0.17874548,0.27650952,-2.17903969,-5.25126067,-8.55392273,-1.26899979,18:38.6
5426,Solana,SOL,15.33153592,151393379,2.2885,-0.10048181,0.77156383,-2.75590152,-17.79283598,-24.84202973,20.47617652,18:38.6
11419,Toncoin,TON,1.83178926,69255093.56,139.4383,3.34162237,14.61697626,26.82558788,63.79287618,64.04471182,59.84850761,18:38.6
1958,TRON,TRX,0.067661538,126214845.7,-18.9511,0.07101001,-0.13704797,6.00614295,12.14456908,5.75472321,18.72221555,18:38.6
